,loop_start_time,loop_end_time,loop_length
642,5182.548952871,5182.565753452,0.01680058099918824
643,5182.565760283,5182.582705701,0.016945418000432255
644,5182.582711322,5182.599060722,0.01634939999985363
645,5182.599069717,5182.615621201,0.016551484000046912
646,5182.615626758,5182.632326038,0.016699280000466388
647,5182.632330642,5182.648893375,0.01656273299977329
648,5182.64889935,5182.665589976,0.01669062600012694
649,5182.665596201,5182.68221428,0.01661807900018175
650,5182.682218897,5182.699037837,0.016818940000121074
651,5182.699043077,5182.715596178,0.01655310099977214
652,5182.715601235,5182.73223894,0.01663770499999373
653,5182.732243597,5182.748987458,0.01674386099966796
654,5182.748993663,5182.765526609,0.016532945999642834
655,5182.765531403,5182.782448632,0.016917228999773215
656,5182.782453379,5182.79886996,0.01641658100015775
657,5182.798875468,5182.815574098,0.01669863000006444
658,5182.815579785,5182.83239778,0.01681799499965564
659,5182.832404611,5182.849008951,0.01660433999950328
